link,identifier,title,creator,dc_creator,publisher,date,issued,description,subject,price,extent,materialType,alternative,edition,volumeTitle,seriesTitle,volume,seriesCreator,publicationName
1130282271108204160,{'NIIBibID': ['BN09814560']},"[{'value': '戦後障害児教育史研究 : その思潮・制度・方法の総合的通史研究', 'transcription': 'センゴ ショウガイジ キョウイクシ ケンキュウ : ソノ シチョウ ・セイド・ホウホウ ノ ソウゴウテキ ツウシ ケンキュウ'}]",,,[{'name': '東京学芸大学'}],,,,,,['25cm'],['図書'],,,,,,,
000081834,,[{'value': '（申込後に件名目録作成）'}],[{'name': '（未整理）'}],[{'name': '（未整理）'}],,,,['目録種別：公文書（件名） 管理セクション：福井県文書館'],,,,['図書'],,,,[{'value': '県史収集文書 39年度 身体障害児対策'}],,,
000082074,,[{'value': '（申込後に件名目録作成）'}],[{'name': '（未整理）'}],[{'name': '（未整理）'}],,,,['目録種別：公文書（件名） 管理セクション：福井県文書館'],,,,['図書'],,,,[{'value': '県史収集文書 民政 社会福祉 身体障害者福祉 指定医師 厚生世話課'}],,,
010560001494387,,"[{'value': '障害児教育体制に関する社会学的探求 : 盲学校教育をめぐる歴史過程と実践の論理', 'transcription': 'ショウガイジ\u3000キョウイク\u3000タイセイ\u3000ニ\u3000カンスル\u3000シャカイガクテキ\u3000タンキュウ\u3000モウガッコウ\u3000キョウイク\u3000ヲ\u3000メグル\u3000レキシ\u3000カテイ\u3000ト\u3000ジッセン\u3000ノ\u3000ロンリ'}]","[{'name': '佐藤, 貴宣', 'transcription': 'サトウ, タカノリ'}]","[{'name': '佐藤, 貴宣'}]",,,,,,,,['博士論文'],,,,,,,
1130282270527592960,{'NIIBibID': ['BA55488986']},"[{'value': '第六分科会報告書 : 社会科教育に於ける地域社会の障害と歴史教育 : 第3回全国教育研究大会', 'transcription': 'ダイ6 ブンカカイ ホウコクショ : シャカイカ キョウイク ニオケル チイキ シャカイ ノ ショウガイ ト レキシ キョウイク : ダイ3カイ ゼンコク キョウイク ケンキュウ タイカイ'}]","[{'name': '千葉県教職員組合', 'transcription': 'チバケン キョウショクイン クミアイ'}]",,[{'name': '[千葉県教職員組合]'}],[19--],,"['発表者: 平山重兵衛, 池田一男', '謄写版', '折り込み図1枚あり']",,,['25cm'],['図書'],,,,,,,
913317,,"[{'value': '白杖・黒メガネから音声パソコンへ\u3000戦後盲人関係史秘話', 'transcription': 'ハクジョウ\u3000クロメガネ\u3000カラ\u3000オンセイ\u3000パソコン\u3000エ\u3000センゴ\u3000モウジン\u3000カンケイシ\u3000ヒワ'}]","[{'name': '柴田\u3000優子', 'transcription': 'シバタ，ユウコ'}, {'name': '花島\u3000弘', 'transcription': 'ハナシマ，ヒロシ'}]","[{'name': '柴田優子 出演'}, {'name': '花島弘 出演'}]",,,,['資料形態 : 録音資料 カセットテープ'],,,['1巻'],"['図書', '録音図書（カセットテープ）']",,,,"[{'value': '視覚障害者のみなさんへ', 'transcription': 'シカク\u3000ショウガイシャ\u3000ノ\u3000ミナサン\u3000エ'}]",,,
013230004323630,,[{'value': '少年行刑の歴史からみる知的障害者福祉の萌芽－浦和監獄川越分監における処遇に着目して'}],"[{'name': '末松, 惠'}]","[{'name': '末松, 惠'}]",,,,['2018年度'],,,,['博士論文'],,,,,,,
1130282272361886080,{'NIIBibID': ['BB24485539']},"[{'value': '全国情緒障害教育研究会からみた自閉症教育のあゆみと今後の展望', 'transcription': 'ゼンコク ジョウチョ ショウガイ キョウイク ケンキュウカイ カラ ミタ ジヘイショウ キョウイク ノ アユミ ト コンゴ ノ テンボウ'}]","[{'name': '全国情緒障害教育研究会', 'transcription': 'ゼンコク ジョウチョ ショウガイ キョウイク ケンキュウカイ'}]",[{'name': '全国情緒障害教育研究会編著'}],[{'name': 'ジアース教育新社'}],,,,,,,['図書'],,,,,,,
1130282269480231168,{'NIIBibID': ['BB23321558']},"[{'value': '精神薄弱問題史研究紀要', 'transcription': 'セイシン ハクジャク モンダイシ ケンキュウ キヨウ'}]","[{'name': '精神薄弱問題史研究会', 'transcription': 'セイシン ハクジャク モンダイシ ケンキュウカイ'}]",[{'name': '精神薄弱問題史研究会 [編]'}],[{'name': '精神薄弱問題史研究会'}],,,,,,['26cm'],['図書'],,,,,,,
1130282269302691072,{'NIIBibID': ['BB1417264X']},"[{'value': 'スポーツ歴史の検証', 'transcription': 'スポーツ レキシ ノ ケンショウ'}]",,,[{'name': '笹川スポーツ財団'}],,,,,,,['図書'],[{'value': 'Sport history'}],,,,,,
1130012921576151307,{'NIIBibID': ['BC18740479']},"[{'value': '戦後における神奈川県内精神薄弱特殊学級の変遷', 'transcription': 'センゴ ニ オケル カナガワ ケンナイ セイシン ハクジャク トクシュ ガッキュウ ノ ヘンセン'}]","[{'name': '榎田, 洋一', 'transcription': 'エノキダ, ヨウイチ'}]",[{'name': '榎田洋一[ほか][著]'}],[{'name': '[出版者不明]'}],[197-?],,"['その他の著者: 小野仁, 曽我部泉, 鳥居伸安']","{'value': ['知的障害児', '障害者教育'], 'NDLC': ['FG6'], 'NDC': ['378.6']}",,['25cm'],['図書'],,,,,,,
1130282270575554176,{'NIIBibID': ['BA58911787']},"[{'value': 'ノーマライゼーション・ライブラリー', 'transcription': 'ノーマライゼーション ライブラリー'}]",,,[{'name': '関西障害者定期刊行物協会'}],,,['2と別冊の奥付のタイトル: Normalization library'],,,,['図書'],[{'value': 'ノーマライゼーションライブラリー'}],,,,,,
1130000798393688704,{'NIIBibID': ['BN04602598']},"[{'value': '広島社会福祉資料', 'transcription': 'ヒロシマ シャカイ フクシ シリョウ'}]",,,[{'name': '広島女子大学文学部田代研究室'}],,,,,,,['図書'],,,,,,,
1130000794890569984,{'NIIBibID': ['BA47262456']},[{'value': 'KSK'}],,,[{'name': '関西障害者定期刊行物協会'}],,,,,,,['図書'],,,,,,,
1130282270657110528,{'NIIBibID': ['BB11371060']},"[{'value': '教育普及部門研究報告', 'transcription': 'キョウイク フキュウ ブモン ケンキュウ ホウコク'}]",,,[{'name': '埼玉県立自然史博物館'}],,,,,,['26cm'],['図書'],,,,,,,
1130000797625501952,{'NIIBibID': ['BB09738526']},"[{'value': 'ゆたか福祉会年報', 'transcription': 'ユタカ フクシカイ ネンポウ'}]",,,[{'name': 'ゆたか福祉会実践研修推進委員会'}],,,,,,,['図書'],[{'value': '年報 : ゆたか福祉会'}],,,,,,
1130000798118371328,{'NIIBibID': ['BA35193072']},"[{'value': '安田精神保健講座', 'transcription': 'ヤスダ セイシン ホケン コウザ'}]",,,[{'name': '安田生命社会事業団'}],,,,,,['cm'],['図書'],,,,,,,
1130282271606398464,{'NIIBibID': ['BN08289308']},"[{'value': '同時代ノンフィクション選集', 'transcription': 'ドウジダイ ノンフィクション センシュウ'}]","[{'name': '柳田, 邦男', 'transcription': 'ヤナギダ, クニオ'}]",[{'name': '柳田邦男責任編集'}],[{'name': '文芸春秋'}],,,['月報あり'],,,['20cm'],['図書'],,,,,,,
1130000795097412096,{'NIIBibID': ['BA85676147']},"[{'value': '生存学研究センター報告', 'transcription': 'セイゾンガク ケンキュウ センター ホウコク'}]",,,[{'name': '立命館大学生存学研究センター'}],,,['発行者: 立命館大学グローバルCOEプログラム「生存学」創成拠点'],,,['21cm'],['図書'],,,,,,,
1130000795703082624,{'NIIBibID': ['BA41114387']},"[{'value': '小学館版学習まんがスペシャル', 'transcription': 'ショウガクカンバン ガクシュウ マンガ スペシャル'}]",,,[{'name': '小学館'}],,,,,,['23cm'],['図書'],[{'value': '学習まんがスペシャル'}],,,,,,
1130282273287641728,{'NIIBibID': ['BN10510836']},"[{'value': '四国学院研究叢書', 'transcription': 'シコク ガクイン ケンキュウ ソウショ'}]",,,[{'name': '文真堂'}],,,['No. 4の出版者: 中央法規出版'],,,,['図書'],,,,,,,
1130000794422520576,{'NIIBibID': ['BA55238774']},"[{'value': '佛教大学社会福祉学叢書', 'transcription': 'ブッキョウ ダイガク シャカイ フクシガク ソウショ'}]",,,[{'name': 'ミネルヴァ書房'}],,,['その他の出版者あり: 高菅出版'],,,,['図書'],[{'value': '仏教大学社会福祉学叢書'}],,,,,,
1130282272907760384,"{'NIIBibID': ['BA83571873'], 'ISBN': ['9784272301706']}","[{'value': '小川政亮著作集', 'transcription': 'オガワ マサアキ チョサクシュウ'}]","[{'name': '小川, 政亮', 'transcription': 'オガワ, マサアキ'}, {'name': '小川政亮著作集編集委員会', 'transcription': 'オガワ マサアキ チョサクシュウ ヘンシュウ イインカイ'}]",[{'name': '[小川政亮著] ; 小川政亮著作集編集委員会編'}],[{'name': '大月書店'}],,,['ISBN : 9784272301706（ngk）'],,,,['図書'],,,,,,,
1130000796539973248,{'NIIBibID': ['BB04471327']},"[{'value': '東京都教育委員会印刷物登録', 'transcription': 'トウキョウト キョウイク イインカイ インサツブツ トウロク'}]",,,,,,,,,,['図書'],,,,,,,
1130282268835997824,{'NIIBibID': ['BN00015422']},"[{'value': '社会福祉選書', 'transcription': 'シャカイ フクシ センショ'}]",,,[{'name': '光生館'}],,,,,,,['図書'],,,,,,,
1130000793581864320,{'NIIBibID': ['AN00308502']},"[{'value': '立社館資料', 'transcription': 'リッシャカン シリョウ'}]","[{'name': '東京都立川社会教育会館', 'transcription': 'トウキョウト タチカワ シャカイ キョウイク カイカン'}]",[{'name': '東京都立川社会教育会館'}],[{'name': '東京都立川社会教育会館'}],,,,,,,['図書'],,,,,,,
1130000793661108096,{'NIIBibID': ['BB18601599']},"[{'value': 'SQ選書', 'transcription': 'SQ センショ'}]",,,[{'name': '社会評論社'}],,,,,,,['図書'],,,,,,,
1130282272713966720,{'NIIBibID': ['BN00158361']},"[{'value': '青木教育叢書', 'transcription': 'アオキ キョウイク ソウショ'}]",,,[{'name': '青木書店'}],,,,,,,['図書'],,,,,,,
1130282271635499520,{'NIIBibID': ['BN14402008']},"[{'value': '熊本学園大学付属社会福祉研究所社会福祉叢書', 'transcription': 'クマモト ガクエン ダイガク フゾク シャカイ フクシ ケンキュウジョ シャカイ フクシ ソウショ'}]",,,[{'name': '川島書店'}],,,"['5の出版者: 熊本学園大学付属社会福祉研究所. 9の出版者: 北樹出版. 10, 30, 31の出版者: 明石書店. 11の出版者: ハーベスト社. 12-13の出版者: 日本評論社. 14の出版者: ひとなる書房. 15の出版者: 有斐閣. 16, 23の出版者: ミネルヴァ書房. 17の出版者: 現代書館. 18の出版者: 雲母書房. 19の出版者: 弦書房. 20の出版者: ナカニシヤ出版. 21の出版者: 法律文化社. 22, 24の出版者: 現代書館. 25の出版者: 福村出版. 26, 29の出版者: 旬報社. 27の出版者: ミライカナイ. 28の出版者: 御茶の水書房']",,,,['図書'],[{'value': '熊本学園大学付属社会福祉研究所研究叢書'}],,,,,,
1130282273302258688,{'NIIBibID': ['BA72113673']},"[{'value': '精神科医からのメッセージ', 'transcription': 'セイシンカイ カラノ メッセージ'}]",,,[{'name': '勉誠出版'}],,,,,,,['図書'],,,,,,,
1130282272979352320,{'NIIBibID': ['BA5692135X']},"[{'value': 'Aoki教育library', 'transcription': 'Aoki キョウイク library'}]",,,[{'name': '青木書店'}],,,,,,['20cm'],['図書'],,,,,,,
1130000796293029376,{'NIIBibID': ['BN04487547']},"[{'value': '清風堂オリジナルブックレット', 'transcription': 'セイフウドウ オリジナル ブックレット'}]",,,[{'name': '清風堂書店出版部'}],,,,,,,['図書'],,,,,,,
1130567904672024960,{'NIIBibID': ['BC02458132']},[{'value': 'JETDA personal publications'}],,,[{'name': '[出版者不定]'}],,,,,,,['図書'],,,,,,,
1130000797674396160,{'NIIBibID': ['BA39435297']},"[{'value': '文部省科学研究費補助金一般研究(B)研究成果中間報告書', 'transcription': 'モンブショウ カガク ケンキュウヒ ホジョキン イッパン ケンキュウ B ケンキュウ セイカ チュウカン ホウコクショ'}]",,,[{'name': '[出版者不定]'}],,,,,,,['図書'],,,,,,,
1130000794100729728,{'NIIBibID': ['BA51372378']},"[{'value': 'MINERVA教職講座', 'transcription': 'MINERVA キョウショク コウザ'}]",,,[{'name': 'ミネルヴァ書房'}],,,,,,['21cm'],['図書'],[{'value': 'ミネルヴァ教職講座'}],,,,,,
1130282270260304000,{'NIIBibID': ['BN02391334']},"[{'value': '現代教育実践文庫', 'transcription': 'ゲンダイ キョウイク ジッセン ブンコ'}]",,,[{'name': '太郎次郎社'}],,,"['監修者:遠藤豊吉[ほか]', '教育総合誌「ひと」の創刊号から第116号までの集大成(全38巻+別巻2)', '完結編:教育総合誌「ひと」の創刊号から第150号までの集大成(全30巻+別巻2)']",,,,['図書'],,,,,,,
1130282272946550144,{'NIIBibID': ['BN0035231X']},"[{'value': '広島女子大学地域研究叢書', 'transcription': 'ヒロシマ ジョシ ダイガク チイキ ケンキュウ ソウショ'}]",,,[{'name': '広島女子大学'}],,,['発売: 渓水社'],,,,['図書'],,,,,,,
1130000793783737984,{'NIIBibID': ['BN03691118']},"[{'value': '愛知学泉大学生活文化研究所研究報告', 'transcription': 'アイチ ガクセン ダイガク セイカツ ブンカ ケンキュウジョ ケンキュウ ホウコク'}]",,,[{'name': '愛知学泉大学生活文化研究所'}],,,,,,,['図書'],,,,,,,
1130000794714918016,{'NIIBibID': ['BA6890747X']},"[{'value': '神戸地区県立学校白書', 'transcription': 'コウベ チク ケンリツ ガッコウ ハクショ'}]","[{'name': '神戸地区県立学校同和教育研究協議会', 'transcription': 'コウベ チク ケンリツ ガッコウ ドウワ キョウイク ケンキュウ キョウギカイ'}]",,[{'name': '神戸地区県立学校同和教育研究協議会'}],,,,,,,['図書'],,,,,,,
1130000796614416000,{'NIIBibID': ['BN00121102']},"[{'value': '労働科学叢書', 'transcription': 'ロウドウ カガク ソウショ'}]","[{'name': '労働科学研究所', 'transcription': 'ロウドウ カガク ケンキュウジョ'}]",,[{'name': '労働科学研究所'}],,,"['出版地, 出版社が「東京 : 労働科学研究所出版部」に変更(1985頃?)']",,,['22cm'],['図書'],,,,,,,
1130282270983354240,{'NIIBibID': ['BA3532513X']},"[{'value': '科学研究費補助金重点領域研究研究成果報告書', 'transcription': 'カガク ケンキュウヒ ホジョキン ジュウテン リョウイキ ケンキュウ ケンキュウ セイカ ホウコクショ'}]",,,[{'name': '[発行者不定]'}],,,,,,,['図書'],[{'value': '文部省科学研究費補助金・重点領域研究'}],,,,,,
1130000796287804160,{'NIIBibID': ['BB2590482X']},"[{'value': '人権啓発指導者養成研修会の講演から', 'transcription': 'ジンケン ケイハツ シドウシャ ヨウセイ ケンシュウカイ ノ コウエン カラ'}]",,,[{'name': '京都府人権啓発推進室'}],,,,,,,['図書'],,,,,,,
1130282272391989632,{'NIIBibID': ['BA34945048']},"[{'value': '明石ブックレット', 'transcription': 'アカシ ブックレット'}]",,,[{'name': '明石書店'}],,,,,,,['図書'],,,,,,,
1130282268832216320,{'NIIBibID': ['BN0904566X']},"[{'value': '日本眼科全書', 'transcription': 'ニホン ガンカ ゼンショ'}]","[{'name': '日本眼科学会', 'transcription': 'ニホン ガンカ ガッカイ'}]",[{'name': '日本眼科学会編'}],[{'name': '日本医書出版'}],,,['出版者名変更: 日本医書出版→金原出版'],,,,['図書'],,,,,,,
1130282273298777856,{'NIIBibID': ['BA71936680']},"[{'value': '研究報告書', 'transcription': 'ケンキュウ ホウコクショ'}]","[{'name': '子どもの虹情報研修センター', 'transcription': 'コドモ ノ ニジ ジョウホウ ケンシュウ センター'}]",[{'name': '子どもの虹情報研修センター[編]'}],[{'name': '子どもの虹情報研修センター'}],,,,,,,['図書'],,,,,,,
1130282271453442688,{'NIIBibID': ['BN07542958']},"[{'value': '新潟大学放送公開講座', 'transcription': 'ニイガタ ダイガク ホウソウ コウカイ コウザ'}]",,,[{'name': '新潟大学放送公開講座実施委員会'}],,,,,,,['図書'],,,,,,,
